shadow_id,trading_day,scan_id,observed_at,symbol,v1_entry_type,v1_entry_quality,v2_suggested_entry,v2_entry_efficiency_score,v2_trend_age_bars,v2_pullback_number,v2_bars_since_breakout,v2_ema9_extension_atr,v2_vwap_extension_atr,v2_entry_reason,v2_shadow_trade_status,v2_shadow_entry_time,v2_shadow_entry_price,v2_shadow_risk_reward,v1_exit_signal,v1_exit_reason,v2_exit_signal,v2_exit_phase,v2_trend_health_score,v2_trend_health_status,v2_trend_failure_confirmed,v2_exit_confidence_score,v2_exit_health_state,v2_soft_confirmation_count,v2_soft_confirmation_streak,v2_grace_zone_active,v2_mfe_r,v2_rr_progress,v1_v2_entry_disagrees,engine_difference_reason,v2_shadow_exit_signal,v2_shadow_exit_phase,v2_shadow_final_r
047bf025762d71e859790ec7,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,META,NO_ENTRY,NONE,False,0.0,27.0,4.0,16.0,1.197,2.798,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
467ed6790447a5fef2e1048e,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,TSLA,NO_ENTRY,NONE,False,60.0,0.0,1.0,45.0,0.507,1.256,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
730fbdedc931cf37a21803e2,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,AMD,NO_ENTRY,NONE,False,0.0,42.0,4.0,0.0,1.475,8.603,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
ec5322954e5de02eedc12343,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,AVGO,NO_ENTRY,NONE,False,86.0,0.0,1.0,42.0,0.072,0.136,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
d70b1d52f2b0e3f86cbbc1c3,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,MU,NO_ENTRY,NONE,False,18.0,42.0,2.0,0.0,0.68,8.71,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
4d48e42903701cff47d59a0b,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,PLTR,EMA_PULLBACK,HIGH,False,31.0,28.0,2.0,45.0,0.245,3.87,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
c2298f121066764964e4c5b6,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,NFLX,EMA_PULLBACK,HIGH,True,66.0,1.0,1.0,15.0,0.572,0.609,FIRST_PULLBACK_EFFICIENT,NO_SHADOW_TRADE,,,0.6,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
3612c1989a259e7685fc5e06,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,CRWD,EMA_PULLBACK,HIGH,False,29.0,31.0,1.0,41.0,0.521,3.053,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
295c73300635258f7db38b85,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,SMCI,NO_ENTRY,NONE,False,81.0,0.0,1.0,45.0,0.077,0.56,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
66fd22b5fba55ac8fb477556,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,SPCX,NO_ENTRY,NONE,False,58.0,0.0,1.0,45.0,0.24,4.484,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
b17e83674b82e8033a4508f6,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,SMH,NO_ENTRY,NONE,False,57.0,0.0,1.0,42.0,0.264,3.423,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
77772474cc6539a919073963,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,ARM,EMA_REJECTION_SHORT,MEDIUM,False,0.0,40.0,3.0,0.0,1.03,10.487,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
082a0e5530c526422bff8172,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,TSM,EMA_REJECTION_SHORT,HIGH,False,45.0,25.0,1.0,39.0,0.001,2.507,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
72d81f0613c6142f3b94a214,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,INTC,NO_ENTRY,NONE,False,17.0,42.0,2.0,7.0,0.705,9.033,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
609c5eb30798d3042efff9f9,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,AMAT,NO_ENTRY,NONE,False,62.0,0.0,1.0,42.0,0.096,3.487,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
14419cb190fe594a98754352,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,LRCX,EMA_REJECTION_SHORT,MEDIUM,False,24.0,24.0,3.0,12.0,0.243,7.044,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
ef4fd00d3d568f0f944d2476,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,MRVL,NO_ENTRY,NONE,False,12.0,20.0,3.0,8.0,0.64,6.643,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
0a75cf1b445421583219745c,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,ORCL,EMA_REJECTION_SHORT,HIGH,True,66.0,0.0,1.0,39.0,0.688,0.228,FIRST_PULLBACK_EFFICIENT,NO_SHADOW_TRADE,,,1.05,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
eaf71728e1216209c964410c,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,PANW,NO_ENTRY,NONE,False,26.0,19.0,3.0,17.0,0.68,0.848,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
8e331b7d6d856864857f71ad,2026-08-01,2026-08-01_004915,2026-08-01T00:49:30.434797-04:00,SOXL,EMA_REJECTION_SHORT,MEDIUM,False,19.0,25.0,2.0,8.0,0.64,5.771,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
ffa1c6e08ef5548e07ebad3b,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,QQQ,EMA_REJECTION_SHORT,HIGH,False,15.0,13.0,3.0,8.0,0.534,2.317,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
a872d0ed5fc3fb18f982c6d9,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,SPY,VWAP_REJECTION,HIGH,False,61.0,1.0,2.0,39.0,0.632,0.274,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
e619e7e41eeddc8f9e4a33b0,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,NVDA,NO_ENTRY,NONE,False,60.0,0.0,2.0,18.0,0.376,1.03,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
ead5c02c187f886bd6dab42d,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,AAPL,NO_ENTRY,NONE,False,36.0,19.0,2.0,16.0,0.076,4.718,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
075a494810873b90da56d91e,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,MSFT,EMA_PULLBACK,HIGH,False,61.0,2.0,2.0,16.0,0.033,1.759,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
dab3320497b84f238c247866,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,AMZN,NO_ENTRY,NONE,False,70.0,0.0,1.0,37.0,0.088,1.431,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
eff3a567a9d31d4f72bf4505,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,META,NO_ENTRY,NONE,False,0.0,27.0,4.0,16.0,1.197,2.798,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
101a035c3c066540c1e20b1b,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,TSLA,NO_ENTRY,NONE,False,60.0,0.0,1.0,45.0,0.507,1.256,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
6b0c01882691146efd5cdc9f,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,AMD,NO_ENTRY,NONE,False,0.0,42.0,4.0,0.0,1.475,8.603,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
aee3f75d1e6983b265c2980b,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,AVGO,NO_ENTRY,NONE,False,86.0,0.0,1.0,42.0,0.072,0.136,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
e4437900340ea57a16407441,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,MU,NO_ENTRY,NONE,False,18.0,42.0,2.0,0.0,0.68,8.71,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
a8aeda40366354bd1012fe28,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,PLTR,EMA_PULLBACK,HIGH,False,31.0,28.0,2.0,45.0,0.245,3.87,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
7311276f4f2b79087cdfba74,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,NFLX,EMA_PULLBACK,HIGH,True,66.0,1.0,1.0,15.0,0.572,0.609,FIRST_PULLBACK_EFFICIENT,NO_SHADOW_TRADE,,,0.6,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
cca33533dfaa897f7b58280e,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,CRWD,EMA_PULLBACK,HIGH,False,29.0,31.0,1.0,41.0,0.521,3.053,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
65a9625761d718544f252d86,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,SMCI,NO_ENTRY,NONE,False,81.0,0.0,1.0,45.0,0.077,0.56,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
9ab6cb5a2227d843390df7f4,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,SPCX,NO_ENTRY,NONE,False,58.0,0.0,1.0,45.0,0.24,4.484,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
1aa751c0b0d335721d14f79f,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,SMH,NO_ENTRY,NONE,False,57.0,0.0,1.0,42.0,0.264,3.423,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
b74c1b9deb4b4a169dcdc6e5,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,ARM,EMA_REJECTION_SHORT,MEDIUM,False,0.0,40.0,3.0,0.0,1.03,10.487,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
c27c57e9bec094c139c3344f,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,TSM,EMA_REJECTION_SHORT,HIGH,False,45.0,25.0,1.0,39.0,0.001,2.507,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
8787a3cc2163926c14324841,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,INTC,NO_ENTRY,NONE,False,17.0,42.0,2.0,7.0,0.705,9.033,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
48c44415e1fa50cc9da5ef6a,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,AMAT,NO_ENTRY,NONE,False,62.0,0.0,1.0,42.0,0.096,3.487,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
88ca1f45513fdbed939b87ac,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,LRCX,EMA_REJECTION_SHORT,MEDIUM,False,24.0,24.0,3.0,12.0,0.243,7.044,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
c705cba2e7848d042e8aff8d,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,MRVL,NO_ENTRY,NONE,False,12.0,20.0,3.0,8.0,0.64,6.643,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
9d185b567f07a684d9af367f,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,ORCL,EMA_REJECTION_SHORT,HIGH,True,66.0,0.0,1.0,39.0,0.688,0.228,FIRST_PULLBACK_EFFICIENT,NO_SHADOW_TRADE,,,1.05,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
6e469089cb0cf250aea505c0,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,PANW,NO_ENTRY,NONE,False,26.0,19.0,3.0,17.0,0.68,0.848,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
a6f2ecfe9c3092af47d4ff1a,2026-08-01,2026-08-01_005133,2026-08-01T00:51:50.399160-04:00,SOXL,EMA_REJECTION_SHORT,MEDIUM,False,19.0,25.0,2.0,8.0,0.64,5.771,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
86f1e257cd2b8dcf5f21a846,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,QQQ,EMA_REJECTION_SHORT,HIGH,False,15.0,13.0,3.0,8.0,0.534,2.317,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
bf0024c3876ae7f3dff67586,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,SPY,VWAP_REJECTION,HIGH,False,61.0,1.0,2.0,39.0,0.632,0.274,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
96781cd9a18e739d0cfa637b,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,NVDA,NO_ENTRY,NONE,False,60.0,0.0,2.0,18.0,0.376,1.03,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
77c58ab2236b0b8285448c0d,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,AAPL,NO_ENTRY,NONE,False,36.0,19.0,2.0,16.0,0.076,4.718,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
6335ecd5e3bb8d80538f4cd6,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,MSFT,EMA_PULLBACK,HIGH,False,61.0,2.0,2.0,16.0,0.033,1.759,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
aaf87ca2e068226025bcaeee,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,AMZN,NO_ENTRY,NONE,False,70.0,0.0,1.0,37.0,0.088,1.431,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
701d02a14d0e721e45e5f2d4,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,META,NO_ENTRY,NONE,False,0.0,27.0,4.0,16.0,1.197,2.798,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
b0df58759e7117ab80b91350,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,TSLA,NO_ENTRY,NONE,False,60.0,0.0,1.0,45.0,0.507,1.256,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
3f2002f9ea63a2f30e750d0f,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,AMD,NO_ENTRY,NONE,False,0.0,42.0,4.0,0.0,1.475,8.603,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
4feb469b82eac7afc8ada783,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,AVGO,NO_ENTRY,NONE,False,86.0,0.0,1.0,42.0,0.072,0.136,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
aaf24b661089adb1ad5acdf4,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,MU,NO_ENTRY,NONE,False,18.0,42.0,2.0,0.0,0.68,8.71,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
1fa5c2182e6ed46034658521,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,PLTR,EMA_PULLBACK,HIGH,False,31.0,28.0,2.0,45.0,0.245,3.87,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
b17f845b562c694bdcbd0dd8,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,NFLX,EMA_PULLBACK,HIGH,True,66.0,1.0,1.0,15.0,0.572,0.609,FIRST_PULLBACK_EFFICIENT,NO_SHADOW_TRADE,,,0.6,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
c22bfa261038095dcd7ff62a,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,CRWD,EMA_PULLBACK,HIGH,False,29.0,31.0,1.0,41.0,0.521,3.053,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
b4276428b1c16d584a69bc7a,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,SMCI,NO_ENTRY,NONE,False,81.0,0.0,1.0,45.0,0.077,0.56,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
2dc550522cfb34083af89e67,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,SPCX,NO_ENTRY,NONE,False,58.0,0.0,1.0,45.0,0.24,4.484,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
d36981a15e68b50face02f4e,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,SMH,NO_ENTRY,NONE,False,57.0,0.0,1.0,42.0,0.264,3.423,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
017851c23cee7af7b9284bd8,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,ARM,EMA_REJECTION_SHORT,MEDIUM,False,0.0,40.0,3.0,0.0,1.03,10.487,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
73c661a85beefb2cbc713f21,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,TSM,EMA_REJECTION_SHORT,HIGH,False,45.0,25.0,1.0,39.0,0.001,2.507,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
c3054b50cee2a3b668c671dd,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,INTC,NO_ENTRY,NONE,False,17.0,42.0,2.0,7.0,0.705,9.033,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
510a6f125559a196df6bb7f4,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,AMAT,NO_ENTRY,NONE,False,62.0,0.0,1.0,42.0,0.096,3.487,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
adaf26cfe6ef806f09dda654,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,LRCX,EMA_REJECTION_SHORT,MEDIUM,False,24.0,24.0,3.0,12.0,0.243,7.044,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,True,LATE_TREND_OR_EXTENSION,False,NO_SHADOW_TRADE,
e209d2baf2ea77174429b626,2026-08-01,2026-08-01_005410,2026-08-01T00:54:25.266591-04:00,MRVL,NO_ENTRY,NONE,False,12.0,20.0,3.0,8.0,0.64,6.643,LATE_TREND_OR_EXTENSION,NO_SHADOW_TRADE,,,,False,No active trade,False,NO_ACTIVE_TRADE,,,False,,,,,,,,False,,False,NO_SHADOW_TRADE,
